record_type,record_type_display_name,subrecords,subrecord_display_names,field,field_display_name,required
agent_corporate_entity,Corporate Entity,agent_functions/dates,Agent Functions/Dates,date_calendar,Date Calendar,n
agent_corporate_entity,Corporate Entity,agent_functions/dates/structured_date_single,Agent Functions/Dates/Structured Date Single,date_role,Date Role,if optional subrecord populated
agent_corporate_entity,Corporate Entity,agent_functions/dates/structured_date_single,Agent Functions/Dates/Structured Date Single,date_expression,Date Expression,n
agent_corporate_entity,Corporate Entity,agent_functions/dates/structured_date_single,Agent Functions/Dates/Structured Date Single,date_standardized,Date Standardized,n
agent_corporate_entity,Corporate Entity,agent_functions/dates/structured_date_single,Agent Functions/Dates/Structured Date Single,date_standardized_type,Date Standardized Type,n
agent_corporate_entity,Corporate Entity,agent_functions/dates/structured_date_range,Agent Functions/Dates/Structured Date Range,begin_date_expression,Begin Date Expression,n
agent_corporate_entity,Corporate Entity,agent_functions/dates/structured_date_range,Agent Functions/Dates/Structured Date Range,begin_date_standardized,Begin Date Standardized,n
agent_corporate_entity,Corporate Entity,agent_functions/dates/structured_date_range,Agent Functions/Dates/Structured Date Range,begin_date_standardized_type,Begin Date Standardized Type,n
agent_corporate_entity,Corporate Entity,agent_functions/dates/structured_date_range,Agent Functions/Dates/Structured Date Range,end_date_expression,End Date Expression,n
agent_corporate_entity,Corporate Entity,agent_functions/dates/structured_date_range,Agent Functions/Dates/Structured Date Range,end_date_standardized,End Date Standardized,n
agent_corporate_entity,Corporate Entity,agent_functions/dates/structured_date_range,Agent Functions/Dates/Structured Date Range,end_date_standardized_type,End Date Standardized Type,n
agent_corporate_entity,Corporate Entity,agent_topics,Agent Topics,publish,Publish,n
agent_corporate_entity,Corporate Entity,agent_topics,Agent Topics,subjects,Subjects,n
agent_corporate_entity,Corporate Entity,agent_topics,Agent Topics,places,Places,n
agent_corporate_entity,Corporate Entity,agent_topics/dates,Agent Topics/Dates,date_label,Date Label,if optional subrecord populated
agent_corporate_entity,Corporate Entity,agent_topics/dates,Agent Topics/Dates,date_type_structured,Date Type Structured,if optional subrecord populated
agent_corporate_entity,Corporate Entity,agent_topics/dates,Agent Topics/Dates,date_certainty,Date Certainty,n
agent_corporate_entity,Corporate Entity,agent_topics/dates,Agent Topics/Dates,date_era,Date Era,n
agent_corporate_entity,Corporate Entity,agent_topics/dates,Agent Topics/Dates,date_calendar,Date Calendar,n
agent_corporate_entity,Corporate Entity,agent_topics/dates/structured_date_single,Agent Topics/Dates/Structured Date Single,date_role,Date Role,if optional subrecord populated
agent_corporate_entity,Corporate Entity,agent_topics/dates/structured_date_single,Agent Topics/Dates/Structured Date Single,date_expression,Date Expression,n
agent_corporate_entity,Corporate Entity,agent_topics/dates/structured_date_single,Agent Topics/Dates/Structured Date Single,date_standardized,Date Standardized,n
agent_corporate_entity,Corporate Entity,agent_topics/dates/structured_date_single,Agent Topics/Dates/Structured Date Single,date_standardized_type,Date Standardized Type,n
agent_corporate_entity,Corporate Entity,agent_topics/dates/structured_date_range,Agent Topics/Dates/Structured Date Range,begin_date_expression,Begin Date Expression,n
agent_corporate_entity,Corporate Entity,agent_topics/dates/structured_date_range,Agent Topics/Dates/Structured Date Range,begin_date_standardized,Begin Date Standardized,n
agent_corporate_entity,Corporate Entity,agent_topics/dates/structured_date_range,Agent Topics/Dates/Structured Date Range,begin_date_standardized_type,Begin Date Standardized Type,n
agent_corporate_entity,Corporate Entity,agent_topics/dates/structured_date_range,Agent Topics/Dates/Structured Date Range,end_date_expression,End Date Expression,n
agent_corporate_entity,Corporate Entity,agent_topics/dates/structured_date_range,Agent Topics/Dates/Structured Date Range,end_date_standardized,End Date Standardized,n
agent_corporate_entity,Corporate Entity,agent_topics/dates/structured_date_range,Agent Topics/Dates/Structured Date Range,end_date_standardized_type,End Date Standardized Type,n
agent_corporate_entity,Corporate Entity,agent_topics/notes,Agent Topics/Notes,content,Content,if optional subrecord populated
agent_corporate_entity,Corporate Entity,agent_topics/notes,Agent Topics/Notes,publish,Publish,n
agent_corporate_entity,Corporate Entity,agent_topics/notes,Agent Topics/Notes,label,Label,n
agent_corporate_entity,Corporate Entity,agent_topics/notes,Agent Topics/Notes,publish,Publish,n
agent_corporate_entity,Corporate Entity,agent_topics/notes,Agent Topics/Notes,persistent_id,Persistent Id,n
agent_corporate_entity,Corporate Entity,agent_topics/notes,Agent Topics/Notes,ingest_problem,Ingest Problem,n
agent_corporate_entity,Corporate Entity,agent_topics/notes,Agent Topics/Notes,content,Content,if optional subrecord populated
agent_corporate_entity,Corporate Entity,agent_topics/notes,Agent Topics/Notes,xlink,Xlink,n
agent_corporate_entity,Corporate Entity,agent_resources,Agent Resources,publish,Publish,n
agent_corporate_entity,Corporate Entity,agent_resources,Agent Resources,linked_agent_role,Linked Agent Role,if optional subrecord populated
agent_corporate_entity,Corporate Entity,agent_resources,Agent Resources,linked_resource,Linked Resource,if optional subrecord populated
agent_corporate_entity,Corporate Entity,agent_resources,Agent Resources,linked_resource_description,Linked Resource Description,n
agent_corporate_entity,Corporate Entity,agent_resources,Agent Resources,file_uri,File Uri,n
agent_corporate_entity,Corporate Entity,agent_resources,Agent Resources,file_version_xlink_actuate_attribute,File Version Xlink Actuate Attribute,n
agent_corporate_entity,Corporate Entity,agent_resources,Agent Resources,file_version_xlink_show_attribute,File Version Xlink Show Attribute,n
agent_corporate_entity,Corporate Entity,agent_resources,Agent Resources,xlink_title_attribute,Xlink Title Attribute,n
agent_corporate_entity,Corporate Entity,agent_resources,Agent Resources,xlink_role_attribute,Xlink Role Attribute,n
agent_corporate_entity,Corporate Entity,agent_resources,Agent Resources,xlink_arcrole_attribute,Xlink Arcrole Attribute,n
agent_corporate_entity,Corporate Entity,agent_resources,Agent Resources,last_verified_date,Last Verified Date,n
agent_corporate_entity,Corporate Entity,agent_resources,Agent Resources,places,Places,n
agent_corporate_entity,Corporate Entity,agent_resources/dates,Agent Resources/Dates,date_label,Date Label,if optional subrecord populated
agent_corporate_entity,Corporate Entity,agent_resources/dates,Agent Resources/Dates,date_type_structured,Date Type Structured,if optional subrecord populated
agent_corporate_entity,Corporate Entity,agent_resources/dates,Agent Resources/Dates,date_certainty,Date Certainty,n
agent_corporate_entity,Corporate Entity,agent_resources/dates,Agent Resources/Dates,date_era,Date Era,n
agent_corporate_entity,Corporate Entity,agent_resources/dates,Agent Resources/Dates,date_calendar,Date Calendar,n
agent_corporate_entity,Corporate Entity,agent_resources/dates/structured_date_single,Agent Resources/Dates/Structured Date Single,date_role,Date Role,if optional subrecord populated
agent_corporate_entity,Corporate Entity,agent_resources/dates/structured_date_single,Agent Resources/Dates/Structured Date Single,date_expression,Date Expression,n
agent_corporate_entity,Corporate Entity,agent_resources/dates/structured_date_single,Agent Resources/Dates/Structured Date Single,date_standardized,Date Standardized,n
agent_corporate_entity,Corporate Entity,agent_resources/dates/structured_date_single,Agent Resources/Dates/Structured Date Single,date_standardized_type,Date Standardized Type,n
agent_corporate_entity,Corporate Entity,agent_resources/dates/structured_date_range,Agent Resources/Dates/Structured Date Range,begin_date_expression,Begin Date Expression,n
agent_corporate_entity,Corporate Entity,agent_resources/dates/structured_date_range,Agent Resources/Dates/Structured Date Range,begin_date_standardized,Begin Date Standardized,n
agent_corporate_entity,Corporate Entity,agent_resources/dates/structured_date_range,Agent Resources/Dates/Structured Date Range,begin_date_standardized_type,Begin Date Standardized Type,n
agent_corporate_entity,Corporate Entity,agent_resources/dates/structured_date_range,Agent Resources/Dates/Structured Date Range,end_date_expression,End Date Expression,n
agent_corporate_entity,Corporate Entity,agent_resources/dates/structured_date_range,Agent Resources/Dates/Structured Date Range,end_date_standardized,End Date Standardized,n
agent_corporate_entity,Corporate Entity,agent_resources/dates/structured_date_range,Agent Resources/Dates/Structured Date Range,end_date_standardized_type,End Date Standardized Type,n
agent_corporate_entity,Corporate Entity,external_documents,External Documents,title,Title,if optional subrecord populated
agent_corporate_entity,Corporate Entity,external_documents,External Documents,location,Location,if optional subrecord populated
agent_corporate_entity,Corporate Entity,external_documents,External Documents,publish,Publish,n
agent_corporate_entity,Corporate Entity,notes,Notes,label,Label,n
agent_corporate_entity,Corporate Entity,notes,Notes,publish,Publish,n
agent_corporate_entity,Corporate Entity,notes,Notes,persistent_id,Persistent Id,n
agent_corporate_entity,Corporate Entity,notes,Notes,ingest_problem,Ingest Problem,n
agent_corporate_entity,Corporate Entity,notes/subnotes,Notes/Subnotes,label,Label,n
agent_corporate_entity,Corporate Entity,notes/subnotes,Notes/Subnotes,publish,Publish,n
agent_corporate_entity,Corporate Entity,notes/subnotes,Notes/Subnotes,persistent_id,Persistent Id,n
agent_corporate_entity,Corporate Entity,notes/subnotes,Notes/Subnotes,ingest_problem,Ingest Problem,n
agent_corporate_entity,Corporate Entity,notes/subnotes,Notes/Subnotes,content,Content,if optional subrecord populated
agent_corporate_entity,Corporate Entity,notes/subnotes,Notes/Subnotes,title,Title,n
agent_corporate_entity,Corporate Entity,notes/subnotes,Notes/Subnotes,publish,Publish,n
agent_corporate_entity,Corporate Entity,notes/subnotes,Notes/Subnotes,items,Items,n
agent_corporate_entity,Corporate Entity,notes/subnotes,Notes/Subnotes,label,Label,n
agent_corporate_entity,Corporate Entity,notes/subnotes,Notes/Subnotes,publish,Publish,n
agent_corporate_entity,Corporate Entity,notes/subnotes,Notes/Subnotes,persistent_id,Persistent Id,n
agent_corporate_entity,Corporate Entity,notes/subnotes,Notes/Subnotes,ingest_problem,Ingest Problem,n
agent_corporate_entity,Corporate Entity,notes/subnotes,Notes/Subnotes,content,Content,if optional subrecord populated
agent_corporate_entity,Corporate Entity,notes/subnotes,Notes/Subnotes,xlink,Xlink,n
agent_corporate_entity,Corporate Entity,notes/subnotes,Notes/Subnotes,title,Title,n
agent_corporate_entity,Corporate Entity,notes/subnotes,Notes/Subnotes,publish,Publish,n
agent_corporate_entity,Corporate Entity,notes/subnotes,Notes/Subnotes,enumeration,Enumeration,n
agent_corporate_entity,Corporate Entity,notes/subnotes,Notes/Subnotes,items,Items,n
agent_corporate_entity,Corporate Entity,notes/subnotes,Notes/Subnotes,title,Title,n
agent_corporate_entity,Corporate Entity,notes/subnotes,Notes/Subnotes,publish,Publish,n
agent_corporate_entity,Corporate Entity,notes/subnotes,Notes/Subnotes,items,Items,n
